index,CODIGO,ENTIDAD,DIRECCION,COMUNA,HORARIO,LONGITUD,LATITUD,CATEGORIA,FUNCIONES
655,104250,Mary,Dos Sur 3868,RENCA,No hay informacion disponible,-70.698036,-33.404819,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
656,104252,Baby Ofertas,Bernardino Parada 956,LA PINTANA,No hay informacion disponible,-70.648758,-33.578690,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
657,104258,Jabes Chile Ltda.,Santa Elena 381,PUENTE ALTO,No hay informacion disponible,-70.573264,-33.607754,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
658,104262,Macarena,Av. Independencia 399,INDEPENDENCIA,No hay informacion disponible,-70.654114,-33.426609,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
659,104266,Fala Emma,Cerro La Silla 5838,LA FLORIDA,No hay informacion disponible,-70.560616,-33.514370,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
660,104273,Tienda Upa!-Shell (F.153),San Diego 1409,SANTIAGO,No hay informacion disponible,-70.649277,-33.464172,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
661,104291,Minimarket,Segunda Transversal 3430,MAIPU,No hay informacion disponible,-70.744392,-33.496616,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
662,104294,Accardi,Troncal San Francisco 3276,PUENTE ALTO,No hay informacion disponible,-70.573280,-33.579025,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
663,104307,Kiosco,Las Palmeras Frente Al 3207,ÐUÐOA,No hay informacion disponible,-70.598644,-33.466814,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
664,104308,Telisia,Los Pinguinos 4154,ESTACION CENTRAL,No hay informacion disponible,-70.690788,-33.471535,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
665,104314,Mi Noni,Ictinos 1663,PEÐALOLEN,No hay informacion disponible,-70.562935,-33.471649,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
666,104328,Dainita Mascotas,Cartwright 1042,LO BARNECHEA,No hay informacion disponible,-70.512146,-33.360802,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
667,104453,Kiosco La Quebrada,Camino El Otoðal Frente Al 1598,LAS CONDES,No hay informacion disponible,-70.519710,-33.401393,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
668,104473,Las Delicias De Sus Mascotas,Jalisco 3890,LO ESPEJO,No hay informacion disponible,-70.698387,-33.515991,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
669,104487,Paolita,Pedro De Mendoza 13504,SAN BERNARDO,No hay informacion disponible,-70.688034,-33.580166,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
670,104492,Elisabeth Urzua,Diputado Angel Fantuzzi 270,MAIPU,No hay informacion disponible,-70.775635,-33.546764,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
671,104494,Andreita,Genaro Prieto 4251,RECOLETA,No hay informacion disponible,-70.642525,-33.384052,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
672,104502,Donde La Fran,Polcura 2274,PEÐALOLEN,No hay informacion disponible,-70.540901,-33.480721,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
673,104504,Lp Internet,Bacteorologico 10909,LA FLORIDA,No hay informacion disponible,-70.580967,-33.557887,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
674,104505,Los Aromos,Av. Domingo Santa Maria 3839 Local 2 B,RENCA,No hay informacion disponible,-70.698341,-33.407009,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
675,104511,Juana Urrutia,Jose Ghiardo 0163,LA GRANJA,No hay informacion disponible,-70.632858,-33.523788,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
676,104525,La Nana,Julio Montt Salamanca 84,QUILICURA,No hay informacion disponible,-70.735046,-33.366150,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
677,104527,Jose,Villa Sur 4554,PEDRO AGUIRRE CERDA,No hay informacion disponible,-70.680911,-33.486392,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
678,104534,Chikytita,Claudio Vicuða 3805,QUINTA NORMAL,No hay informacion disponible,-70.686905,-33.426033,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
679,104536,Donde La Tia Emiliana,Los Arbustos 1581,QUILICURA,No hay informacion disponible,-70.711937,-33.364670,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
680,104589,Belen,Carlos Valdovinos 2924,PEDRO AGUIRRE CERDA,No hay informacion disponible,-70.673111,-33.478649,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
681,104770,Ricardo Mella,Segunda Transversal 3532,MAIPU,No hay informacion disponible,-70.744110,-33.495476,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
682,104785,Los Amantes,Ines De Suarez 13658,LA PINTANA,No hay informacion disponible,-70.611076,-33.589931,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
683,104795,Chuma,Toconao 556 Depto 13 B,QUILICURA,No hay informacion disponible,-70.745232,-33.367252,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
684,104796,Jany,Av. Larrain 9767,LA REINA,No hay informacion disponible,-70.532684,-33.404205,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
685,104797,Katu Y Paly,Santa Elena 255,PUENTE ALTO,No hay informacion disponible,-70.572922,-33.609505,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
686,104798,Freedom El Gran Bazar,Creta 2686,PUENTE ALTO,No hay informacion disponible,-70.601295,-33.588383,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
687,104835,Irlanda,Creta 2962,PUENTE ALTO,No hay informacion disponible,-70.601601,-33.586250,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
688,104905,Almacen Alicia Calderon,Carlos Aguirre Luco 1175,HUECHURABA,No hay informacion disponible,-70.646004,-33.375885,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
689,104913,Don Primo,Piramide B 380,SAN JOAQUIN,No hay informacion disponible,-70.632378,-33.503700,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
690,104923,Valentina,Pedro Riveros 1583 Depto 110,QUILICURA,No hay informacion disponible,-70.725250,-33.378418,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
691,104966,Nana,Siervas De Maria 5515,HUECHURABA,No hay informacion disponible,-70.639587,-33.374512,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
692,104993,Donde La Andrea,Tenerife 1574,CERRO NAVIA,No hay informacion disponible,-70.745613,-33.421169,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
693,104995,Leonor,Los Tulipanes 2792,RENCA,No hay informacion disponible,-70.696770,-33.385818,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
694,105007,Viviana,Pedro Aguirre Cerda 8881,SAN RAMON,No hay informacion disponible,-70.636780,-33.541584,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
695,105021,Carlos Moya,Volcan Tacora 1911,SAN BERNARDO,No hay informacion disponible,-70.744099,-33.666088,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
696,105022,Matias Y Carlos,El Fruto Poniente 1860 Block 211,PUENTE ALTO,No hay informacion disponible,-70.596764,-33.625938,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
697,105025,Csoto,Iloca 1034,LA PINTANA,No hay informacion disponible,-70.646233,-33.580284,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
698,105026,Renacer,Las Industrias 4697 A,SAN JOAQUIN,No hay informacion disponible,-70.628036,-33.500046,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
699,105173,Sharlom,Padua 1479,CERRO NAVIA,No hay informacion disponible,-70.731560,-33.426758,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
700,105200,Remi,Andres Amenabar 1324,MAIPU,No hay informacion disponible,-70.771240,-33.534054,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
701,105222,Sardich In Family,Manuel Sanchez 6130,CERRO NAVIA,No hay informacion disponible,-70.717865,-33.418022,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
702,105231,Palomita,Paraguay 1199,LA CISTERNA,No hay informacion disponible,-70.649475,-33.533470,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
703,105237,Electric Home,Francisco Bilbao 2016,PROVIDENCIA,No hay informacion disponible,-70.607033,-33.438122,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
704,105271,Donde Nachito,Las Rosas 12778,LA PINTANA,No hay informacion disponible,-70.625839,-33.582737,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
705,105275,La Eskina De La Oferta,Geronimo De Alderete 3515,LA FLORIDA,No hay informacion disponible,-70.557678,-33.526344,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
706,105277,Flor Dorada,Pje. E 2714,QUINTA NORMAL,No hay informacion disponible,-70.717735,-33.411373,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
707,105278,Almacen Dayanita I,Copiapo 469,SANTIAGO,No hay informacion disponible,-70.639809,-33.453632,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
708,105280,El Mono,Av. Portugal 1401,SANTIAGO,No hay informacion disponible,-70.632133,-33.461510,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
709,105281,Bazar Gaby,Escuadra Nacional 0225,MAIPU,No hay informacion disponible,-70.779984,-33.539955,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
710,105283,La Estrella,El Valle 5870,PEÐALOLEN,No hay informacion disponible,-70.575798,-33.475410,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
711,105303,La Familia,Marmol 1699,LA FLORIDA,No hay informacion disponible,-70.611214,-33.558659,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
712,105305,Rubenciao,Lebreles 8525,PUDAHUEL,No hay informacion disponible,-70.753593,-33.464596,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
713,105397,Dana,Los Zapadores 522,RECOLETA,No hay informacion disponible,-70.639923,-33.391483,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
714,105411,Minimarket Angelica,Juan Sebastian Bach 306,SAN JOAQUIN,No hay informacion disponible,-70.629837,-33.480701,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
715,105456,Los Tres Hermanos,Guardiamarina Riquelme 512,QUILICURA,No hay informacion disponible,-70.732498,-33.370197,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
716,105488,Minimarket Hnos. Basilio,Arturo Prat 1201,SANTIAGO,No hay informacion disponible,-70.647346,-33.461166,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
717,105491,Kiosko Amigo,Av. Nueva Providencia 1935,PROVIDENCIA,No hay informacion disponible,-70.613113,-33.425518,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
718,105526,Roci,Parque Las Flores 2210,PUENTE ALTO,No hay informacion disponible,-70.552574,-33.589439,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
719,105529,Catalina Cruz Peðaloza,Rojas Magallanes 55,LA FLORIDA,No hay informacion disponible,-70.593750,-33.535786,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
720,105535,Fanny Bacilio,Maule 569,SANTIAGO,No hay informacion disponible,-70.638969,-33.466309,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
721,105537,Claudia Espinoza,Francisco Ledantec 1145,MAIPU,No hay informacion disponible,-70.770271,-33.531647,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
722,105602,Carmen Rita Acevedo Almendra,Loyola 5990,LO PRADO,No hay informacion disponible,-70.719559,-33.437027,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
723,105628,El Momo,Calle 466 5269,PEÐALOLEN,No hay informacion disponible,-70.565826,-33.502045,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
724,105630,Hilda Margarita Burgos Fonseca,Piedra Lobos 1141,RENCA,No hay informacion disponible,-70.727806,-33.409248,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
725,105639,Nenita,Lia Aguirre 84 Local B,LA FLORIDA,No hay informacion disponible,-70.600586,-33.523064,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
726,105640,Carlos Sepulveda Valenzuela,Ancud 1624,LA FLORIDA,No hay informacion disponible,-70.608978,-33.539383,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
727,105654,Don Jorge,Las Petunias 202,HUECHURABA,No hay informacion disponible,-70.621513,-33.377373,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
728,105662,Mono Panda,Villarrica 1935,PUENTE ALTO,No hay informacion disponible,-70.601997,-33.596588,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
729,105699,Almacen Y Minimarket,Las Torcazas 6695,CERRO NAVIA,No hay informacion disponible,-70.722519,-33.413525,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
730,105865,Tia Fabi,Troncal San Francisco 2678,PUENTE ALTO,No hay informacion disponible,-70.563675,-33.585880,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
731,105866,Isidora Y Jean,Los Atacameðos 2586,RENCA,No hay informacion disponible,-70.694695,-33.388317,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
732,105880,En Repal,Las Encinas Esq. Portales,ESTACION CENTRAL,No hay informacion disponible,-70.688541,-33.444428,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
733,105893,El Curicano,Santa Marta 410,LO PRADO,No hay informacion disponible,-70.715263,-33.448822,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
734,105912,Los Tres,Mapocho Sur 7902,CERRO NAVIA,No hay informacion disponible,-70.747704,-33.422417,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
735,105935,Alcipau Electronica Y Computacion,Av. Providencia 1998,PROVIDENCIA,No hay informacion disponible,-70.612900,-33.423508,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
736,105988,El Boca Seca,Lo Cruzat 0255,QUILICURA,No hay informacion disponible,-70.721107,-33.359421,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
737,106032,Katy,Rio Claro 1793,PEÐALOLEN,No hay informacion disponible,-70.534554,-33.476608,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
738,106036,Andres,Silvia Pinto 0542,SAN BERNARDO,No hay informacion disponible,-70.690100,-33.591259,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
739,106047,Coco Liso,Catalina De Los Rios 1957,CONCHALI,No hay informacion disponible,-70.687027,-33.377472,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
740,106054,Enzo,Francisco Bilbao 1614,LA PINTANA,No hay informacion disponible,-70.634933,-33.580269,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
741,106090,J Y D,Radal 404,QUINTA NORMAL,No hay informacion disponible,-70.702843,-33.448101,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
742,106155,Donde El Richy,Poconchile 3400,MACUL,No hay informacion disponible,-70.596196,-33.475672,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
743,106157,Naila Corvalan,Pedro Fontova 4297,CONCHALI,No hay informacion disponible,-70.671036,-33.387684,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
744,106164,Carmen Elizabeth Flores Castro,Ricardo Cumming 260,SANTIAGO,No hay informacion disponible,-70.668343,-33.441849,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
745,106221,Maranatha,Galvarino 1483,CERRO NAVIA,No hay informacion disponible,-70.742821,-33.426186,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
746,106235,Los Gemelos,Los Vilos 1208,LAS CONDES,No hay informacion disponible,-70.535606,-33.417782,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
747,106324,Minimarket Roxanita,Rivas Vicuða 1590,QUINTA NORMAL,No hay informacion disponible,-70.683754,-33.429039,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
748,106326,Cotte,La Lenga 1587,CERRO NAVIA,No hay informacion disponible,-70.759125,-33.420410,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
749,106330,Polla,Av. Providencia 1304,PROVIDENCIA,No hay informacion disponible,-70.620239,-33.428520,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
750,106332,Polla Compania 1001,Compania De Jesus 1001,SANTIAGO,No hay informacion disponible,-70.651360,-33.438709,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
751,106336,Bazar Sandymil,Quinchamali 193,LA REINA,No hay informacion disponible,-70.538429,-33.453735,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
752,106339,Mi Kaya,Chadmo 579,ESTACION CENTRAL,No hay informacion disponible,-70.709053,-33.469116,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
753,106364,Rolando Gamarra,Jose Joaquin Perez 7211,CERRO NAVIA,No hay informacion disponible,-70.734711,-33.429321,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
754,106388,Michea,Cardenal Raul Silva Henriquez 8286,LA GRANJA,No hay informacion disponible,-70.620674,-33.537075,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
755,106413,Ale Y Hermanos,Las Malvinas 1312,CERRO NAVIA,No hay informacion disponible,-70.724861,-33.432503,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
756,106429,Flor Eliana,Apolo Xi 2211,CERRO NAVIA,No hay informacion disponible,-70.726189,-33.417206,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
757,106489,Rolando Gamarra,Isla Grande Tierra Del Fuego 432,PUDAHUEL,No hay informacion disponible,-70.760056,-33.455498,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
758,106505,Los Centenos Irl,Serrano 1564,CERRO NAVIA,No hay informacion disponible,-70.763367,-33.421162,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
759,106541,La Herradura,Santa Ana 080,LA GRANJA,No hay informacion disponible,-70.633781,-33.525230,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
760,106561,Comercial Entretenimientos Smr Spa,El Descanso 1165 Local 2,MAIPU,No hay informacion disponible,-70.754682,-33.469873,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
761,106562,Comercial Entretenimientos Smr Spa,Pedro Fontova 4624,CONCHALI,No hay informacion disponible,-70.672073,-33.385262,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
762,106563,S&M La Ventana,Dorsal 5462,LO PRADO,No hay informacion disponible,-70.710243,-33.449982,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
763,106564,F & D,Rio Baker 6493,CERRO NAVIA,No hay informacion disponible,-70.724571,-33.428391,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
764,106590,La Marraqueta,Nueva 3866,RENCA,No hay informacion disponible,-70.696419,-33.397888,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
765,106678,Diego & Carol,Laguna Del Inca 267,PUDAHUEL,No hay informacion disponible,-70.749251,-33.461835,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
766,106686,Bcb,Nuevo 1864,LA FLORIDA,No hay informacion disponible,-70.575737,-33.526257,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
767,106691,Inversiones Solari Y Compaðia Ltda.,Doða Isabel 890,PUDAHUEL,No hay informacion disponible,-70.821587,-33.456635,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
768,106696,Bazar Agustina,Newen Wenu Mapu 1558,CERRO NAVIA,No hay informacion disponible,-70.765999,-33.421284,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
769,106699,Los Viðedos,Quebrada De Macul 7381,PEÐALOLEN,No hay informacion disponible,-70.556465,-33.507347,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
770,106700,Los Viðedos,San Francisco 4420 B Local 2,LA FLORIDA,No hay informacion disponible,-70.544594,-33.520134,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
771,106827,Teresa,Antares 700,MAIPU,No hay informacion disponible,-70.747887,-33.497234,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
772,106890,Juan Carlos Rojas Soto,Francisco Errazuriz 1465,RENCA,No hay informacion disponible,-70.714149,-33.402435,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
773,106909,Mimbres Jacqueline,Presidente Eduardo Frei Montalva 1705,INDEPENDENCIA,No hay informacion disponible,-70.679337,-33.408302,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
774,106912,Nueva Esperanza,Carmen 421,SANTIAGO,No hay informacion disponible,-70.641968,-33.449104,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
775,106918,Maxiciber,Fuenterrabia 3964,CONCHALI,No hay informacion disponible,-70.671463,-33.390316,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
776,106931,Shawarman,Fernandez Concha 700,LAS CONDES,No hay informacion disponible,-70.505478,-33.375034,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
777,106946,La Esquina,Gabriela Mistral 1345 A,CERRO NAVIA,No hay informacion disponible,-70.736153,-33.430550,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
778,107005,Eduardo,Las Margaritas 2115 B G 104,RENCA,No hay informacion disponible,-70.697449,-33.395554,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
779,107012,Paulette Estefania Del Canto Baeza,Cerrillos 4030,PEDRO AGUIRRE CERDA,No hay informacion disponible,-70.684761,-33.482067,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
780,107110,Kiosko,Av. Irarrazaval Frente Al 3481,ÐUÐOA,No hay informacion disponible,-70.594810,-33.455338,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
781,107131,Ruth,Pedro Fontova 3778,CONCHALI,No hay informacion disponible,-70.670067,-33.392765,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
782,107199,Minimarket Lily,Los Beduinos 1366,MAIPU,No hay informacion disponible,-70.762367,-33.545467,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
783,107227,Clarita,Pargua 921,SAN BERNARDO,No hay informacion disponible,-70.684029,-33.595009,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
784,107255,Mi Tata,Arturo Alessandri 1851,MAIPU,No hay informacion disponible,-70.779785,-33.530926,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
785,107256,El Pino,Las Guaitecas 1942,SAN BERNARDO,No hay informacion disponible,-70.704796,-33.612576,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
786,107274,Almacen Lourdes,Monte Incahuasi 928,QUILICURA,No hay informacion disponible,-70.750130,-33.352909,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
787,107278,Hermanos Basilio,Matta 1580,SANTIAGO,No hay informacion disponible,-70.655640,-33.460915,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
788,107279,Cristo Viene,Antonio Varas 641,QUILICURA,No hay informacion disponible,-70.744354,-33.369556,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
789,107280,La Patroncita,Mapocho 5499,QUINTA NORMAL,No hay informacion disponible,-70.710739,-33.426834,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
790,107291,Valeria,Manuel De Salas 1050,QUILICURA,No hay informacion disponible,-70.720375,-33.367599,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
791,107292,Donde La Chola,Blanco Encalada 886,MAIPU,No hay informacion disponible,-70.767197,-33.500290,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
792,107294,Richard,Corona Sueca 8798,PUDAHUEL,No hay informacion disponible,-70.758972,-33.446583,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
793,107327,Farmacias Mevic,Nubia 16616,MAIPU,No hay informacion disponible,-70.777809,-33.542744,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
794,107396,Parcerito,San Diego 1445,SANTIAGO,No hay informacion disponible,-70.648949,-33.464848,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
795,107400,Detallitos,Primera Transversal 2100,MAIPU,No hay informacion disponible,-70.753792,-33.508286,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
796,107409,Arcas,Cerrillos 4030 Local 313D,PEDRO AGUIRRE CERDA,No hay informacion disponible,-70.684761,-33.482067,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
797,107522,El Rey De Oro,Salvador Gutierrez 6931,CERRO NAVIA,No hay informacion disponible,-70.730690,-33.419327,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
798,107535,Tienda Upa!-Shell (F.413),Av. Apoquindo 6550,LAS CONDES,No hay informacion disponible,-70.563255,-33.407352,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
799,107591,Leticia Fabian ,Lord Cochrane 628,SANTIAGO,No hay informacion disponible,-70.653900,-33.453827,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
800,107760,Chundo,Juan Francisco Gonzalez 9272,LO ESPEJO,No hay informacion disponible,-70.703606,-33.528469,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
801,107894,Almacen,Florencio Astudillo 318,RECOLETA,No hay informacion disponible,-70.634758,-33.389034,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
